home_team,away_team,tournament,neutral,away_score,Away Model,Home model
Belgium,Netherlands,FIFA World Cup qualification,FALSE,2.0,1.68359375,1.89794921875
Japan,South Korea,FIFA World Cup qualification,FALSE,0.0,1.125,1.681884765625
Peru,Chile,FIFA World Cup qualification,FALSE,0.0,0.962890625,1.43994140625
Zambia,Malawi,Friendly,FALSE,1.0,0.76171875,2.158203125
Australia,New Zealand,FIFA World Cup qualification,FALSE,1.0,0.857421875,2.6630859375
Ivory Coast,Burkina Faso,African Cup of Nations qualification,FALSE,1.0,0.4375,2.234130859375
Spain,Hungary,Friendly,FALSE,1.0,1.255859375,2.357421875
Uruguay,Bolivia,FIFA World Cup qualification,FALSE,2.0,0.267578125,2.56640625
England,Luxembourg,FIFA World Cup qualification,FALSE,0.0,0.02734375,3.85009765625
Republic of Ireland,France,FIFA World Cup qualification,FALSE,0.0,1.326171875,1.4287109375
New Zealand,Australia,FIFA World Cup qualification,FALSE,1.0,1.81640625,1.147705078125
Portugal,Switzerland,Friendly,FALSE,0.0,0.97265625,2.09130859375
Wales,Czechoslovakia,FIFA World Cup qualification,FALSE,0.0,1.3671875,0.910888671875
Malta,German DR,FIFA World Cup qualification,FALSE,1.0,2.3203125,0.3564453125
South Korea,Japan,FIFA World Cup qualification,FALSE,0.0,0.958984375,1.5830078125
Morocco,Gabon,Friendly,FALSE,1.0,0.47265625,1.933837890625
Turkey,Finland,Friendly,FALSE,2.0,0.837890625,2.082275390625
Guinea-Bissau,Mali,Friendly,FALSE,3.0,1.4609375,1.125
South Africa,Zimbabwe,Friendly,FALSE,0.0,0.775390625,1.6416015625
Bulgaria,Denmark,Friendly,FALSE,1.0,1.326171875,1.451904296875
Hungary,Poland,Friendly,FALSE,1.0,1.318359375,2.2177734375
Martinique,Guadeloupe,Friendly,FALSE,0.0,1.005859375,2.1650390625
Romania,Spain,FIFA World Cup qualification,FALSE,0.0,1.47265625,1.335693359375
Austria,Turkey,FIFA World Cup qualification,FALSE,0.0,0.9609375,2.152587890625
Hungary,Czechoslovakia,Friendly,FALSE,0.0,1.404296875,1.81005859375
Iran,Saudi Arabia,FIFA World Cup qualification,FALSE,0.0,0.6328125,1.87353515625
Switzerland,France,Friendly,FALSE,4.0,1.611328125,1.572998046875
Republic of Ireland,Poland,Friendly,FALSE,0.0,1.248046875,1.4501953125
Russia,Greece,FIFA World Cup qualification,TRUE,0.0,0.857421875,1.84619140625
Germany,Northern Ireland,Friendly,FALSE,0.0,0.501953125,2.77783203125
Romania,German DR,Friendly,FALSE,1.0,1.400390625,1.575927734375
Scotland,Sweden,Friendly,FALSE,1.0,1.146484375,1.525390625
Austria,Malta,FIFA World Cup qualification,FALSE,0.0,0.1484375,3.59521484375
Hungary,Russia,FIFA World Cup qualification,FALSE,1.0,1.333984375,1.79736328125
Yugoslavia,Germany,Friendly,FALSE,2.0,1.890625,1.94384765625
Algeria,Senegal,Friendly,FALSE,0.0,0.853515625,1.66650390625
Denmark,Poland,FIFA World Cup qualification,FALSE,2.0,1.26953125,2.03369140625
Hong Kong,Macau,Friendly,FALSE,0.0,0.08984375,3.655517578125
Yugoslavia,Romania,FIFA World Cup qualification,FALSE,2.0,1.142578125,2.222412109375
Greece,Russia,FIFA World Cup qualification,FALSE,0.0,1.48046875,0.75732421875
Cyprus,Poland,FIFA World Cup qualification,FALSE,3.0,2.056640625,0.86279296875
Mexico,Peru,Friendly,FALSE,1.0,0.748046875,1.714599609375
Russia,Hungary,FIFA World Cup qualification,TRUE,0.0,1.689453125,1.778564453125
Mexico,Peru,Friendly,FALSE,1.0,0.748046875,1.714599609375
Switzerland,Czechoslovakia,Friendly,FALSE,0.0,1.55078125,1.266845703125
Haiti,Peru,Friendly,FALSE,2.0,1.529296875,0.543701171875
Luxembourg,Finland,FIFA World Cup qualification,FALSE,1.0,1.98046875,1.2978515625
Sweden,Norway,Nordic Championship,FALSE,0.0,1.427734375,2.72021484375
Hungary,Greece,FIFA World Cup qualification,FALSE,0.0,0.775390625,2.390625
Northern Ireland,England,British Championship,FALSE,2.0,2.697265625,0.987548828125
Senegal,Morocco,Friendly,FALSE,2.0,0.822265625,0.977294921875
Wales,Scotland,British Championship,FALSE,0.0,1.822265625,1.4931640625
Argentina,Poland,Friendly,FALSE,1.0,0.82421875,2.257568359375
Haiti,Peru,Friendly,FALSE,2.0,1.529296875,0.543701171875
Togo,Ghana,Friendly,FALSE,2.0,1.34765625,0.951904296875
Mozambique,Cuba,Friendly,FALSE,2.0,0.9375,1.571044921875
England,Wales,British Championship,FALSE,1.0,0.98046875,2.808837890625
Bulgaria,Republic of Ireland,FIFA World Cup qualification,FALSE,1.0,1.029296875,1.452880859375
Czechoslovakia,Austria,Friendly,FALSE,0.0,1.294921875,2.400634765625
Norway,Denmark,Friendly,FALSE,2.0,1.45703125,1.376708984375
Scotland,Northern Ireland,British Championship,FALSE,0.0,0.8359375,2.5
Libya,Cuba,Friendly,FALSE,0.0,0.544921875,2.129638671875
Northern Ireland,Wales,British Championship,FALSE,1.0,1.671875,1.65478515625
England,Scotland,British Championship,FALSE,2.0,1.419921875,2.487548828125
Argentina,Germany,Friendly,FALSE,3.0,1.43359375,1.931884765625
Guinea,Tunisia,FIFA World Cup qualification,FALSE,0.0,0.994140625,1.504150390625
Mauritania,Senegal,Friendly,FALSE,2.0,1.388671875,0.44921875
Honduras,Panama,Friendly,FALSE,0.0,0.654296875,1.8955078125
Brazil,England,Friendly,FALSE,0.0,1.443359375,1.877685546875
Finland,Italy,FIFA World Cup qualification,FALSE,3.0,1.951171875,0.779052734375
Sweden,Switzerland,FIFA World Cup qualification,FALSE,1.0,1.029296875,2.4404296875
Uruguay,Germany,Friendly,FALSE,2.0,1.67578125,1.4951171875
Ethiopia,Cuba,Friendly,FALSE,0.0,0.900390625,1.73583984375
Peru,Poland,Friendly,FALSE,3.0,1.3984375,1.387939453125
Iceland,Northern Ireland,FIFA World Cup qualification,FALSE,0.0,1.029296875,1.33935546875
Argentina,England,Friendly,FALSE,1.0,1.43359375,1.632568359375
Bolivia,Poland,Friendly,FALSE,2.0,1.78515625,1.360595703125
Brazil,Germany,Friendly,FALSE,1.0,1.443359375,2.177001953125
Ghana,Togo,Friendly,FALSE,0.0,0.57421875,2.180908203125
Zambia,Cuba,Friendly,FALSE,0.0,0.58984375,2.19287109375
Mexico,Germany,Friendly,FALSE,2.0,1.74609375,1.454345703125
Chile,Scotland,Friendly,FALSE,4.0,1.341796875,1.567626953125
Denmark,Sweden,Nordic Championship,FALSE,1.0,1.7734375,2.03515625
South Korea,Japan,Friendly,FALSE,1.0,1.025390625,1.5029296875
Uruguay,England,Friendly,FALSE,0.0,1.673828125,1.19580078125
Zambia,Cuba,Friendly,FALSE,1.0,0.58984375,2.19287109375
Argentina,Scotland,Friendly,FALSE,1.0,0.849609375,1.978515625
Brazil,Poland,Friendly,FALSE,1.0,0.833984375,2.502685546875
Hong Kong,Iran,FIFA World Cup qualification,FALSE,2.0,2.078125,0.239990234375
Mali,Ivory Coast,African Cup of Nations qualification,FALSE,0.0,1.0078125,1.168212890625
Tunisia,Guinea,FIFA World Cup qualification,FALSE,1.0,0.783203125,2.0400390625
Finland,Denmark,Nordic Championship,FALSE,2.0,2.302734375,1.421875
Brazil,Scotland,Friendly,FALSE,0.0,0.859375,2.2236328125
Argentina,France,Friendly,FALSE,0.0,0.970703125,2.156005859375
Brazil,Yugoslavia,Friendly,FALSE,0.0,1.220703125,2.38671875
Hong Kong,South Korea,FIFA World Cup qualification,FALSE,2.0,1.91796875,0.410888671875
Brazil,France,Friendly,FALSE,2.0,0.98046875,2.401123046875
Iceland,Norway,Friendly,FALSE,1.0,1.591796875,1.287353515625
Argentina,Yugoslavia,Friendly,FALSE,0.0,1.208984375,2.1416015625
South Korea,Iran,FIFA World Cup qualification,FALSE,0.0,0.962890625,1.3310546875
Zimbabwe,South Africa,Friendly,FALSE,1.0,1.38671875,1.0908203125
Malawi,Tanzania,Friendly,FALSE,0.0,0.845703125,1.739013671875
Malawi,Tanzania,Friendly,FALSE,0.0,0.845703125,1.739013671875
Australia,Hong Kong,FIFA World Cup qualification,FALSE,0.0,0.275390625,3.19091796875
Nigeria,Ivory Coast,FIFA World Cup qualification,FALSE,0.0,0.869140625,1.720703125
Peru,Brazil,FIFA World Cup qualification,TRUE,1.0,2.09375,0.5322265625
Argentina,German DR,Friendly,FALSE,0.0,0.966796875,2.074462890625
Brazil,Bolivia,FIFA World Cup qualification,TRUE,0.0,0.376953125,3.028076171875
Egypt,Zambia,FIFA World Cup qualification,FALSE,0.0,0.837890625,2.1640625
Malaysia,Burma,Merdeka Tournament,FALSE,0.0,0.958984375,2.41650390625
China PR,Hong Kong,Friendly,FALSE,1.0,0.419921875,2.81689453125
Ivory Coast,Mali,African Cup of Nations qualification,FALSE,0.0,0.61328125,2.02734375
South Korea,Libya,Merdeka Tournament,TRUE,0.0,0.677734375,1.97216796875
Peru,Bolivia,FIFA World Cup qualification,TRUE,0.0,0.94140625,1.913330078125
China PR,DR Congo,Friendly,FALSE,2.0,1.3203125,1.89208984375
Iraq,Libya,Merdeka Tournament,TRUE,0.0,0.6796875,2.037109375
Iceland,Sweden,Friendly,FALSE,1.0,1.85546875,0.818359375
South Korea,Thailand,Merdeka Tournament,TRUE,1.0,0.55078125,2.795654296875
Burma,Iraq,Merdeka Tournament,TRUE,3.0,1.771484375,0.548583984375
Libya,Thailand,Merdeka Tournament,TRUE,2.0,0.708984375,2.6474609375
Afghanistan,India,Friendly,FALSE,3.0,1.73828125,1.235107421875
Burma,South Korea,Merdeka Tournament,TRUE,4.0,1.927734375,0.523193359375
Hong Kong,Iran,Friendly,TRUE,0.0,2.484375,-0.060302734375
Ivory Coast,Nigeria,FIFA World Cup qualification,FALSE,2.0,0.93359375,1.7939453125
China PR,Morocco,Friendly,FALSE,2.0,1.216796875,1.236572265625
Iraq,Thailand,Merdeka Tournament,TRUE,0.0,0.5546875,2.860595703125
Malaysia,South Korea,Merdeka Tournament,FALSE,1.0,1.771484375,0.72021484375
Burma,Libya,Merdeka Tournament,TRUE,1.0,1.515625,1.017822265625
China PR,Hong Kong,Friendly,FALSE,2.0,0.419921875,2.81689453125
Iran,Morocco,Friendly,TRUE,1.0,1.19921875,1.143310546875
German DR,Russia,Friendly,FALSE,1.0,1.17578125,1.36181640625
Iraq,South Korea,Merdeka Tournament,TRUE,1.0,1.091796875,1.54248046875
Burma,Thailand,Merdeka Tournament,TRUE,1.0,1.388671875,1.84130859375
Iran,DR Congo,Friendly,TRUE,3.0,1.302734375,1.798828125
Iraq,South Korea,Merdeka Tournament,TRUE,1.0,1.091796875,1.54248046875
Zambia,Egypt,FIFA World Cup qualification,FALSE,0.0,0.970703125,1.340087890625
Iran,Romania,Friendly,FALSE,0.0,1.341796875,1.163330078125
Australia,Iran,FIFA World Cup qualification,FALSE,1.0,1.21875,1.706787109375
Czechoslovakia,Romania,Friendly,TRUE,3.0,1.392578125,2.0341796875
Sweden,German DR,Friendly,FALSE,1.0,1.3984375,1.986572265625
Norway,Finland,Nordic Championship,FALSE,1.0,1.2265625,2.458251953125
Argentina,Paraguay,Copa Félix Bogado,FALSE,1.0,0.615234375,2.099853515625
Austria,Poland,Friendly,FALSE,1.0,1.34375,1.941162109375
Australia,South Korea,FIFA World Cup qualification,FALSE,1.0,1.056640625,1.877685546875
Netherlands,Iceland,FIFA World Cup qualification,FALSE,1.0,0.576171875,2.924560546875
Paraguay,Argentina,Copa Félix Bogado,FALSE,0.0,1.38671875,0.8955078125
India,Thailand,Korea Cup,TRUE,4.0,1.927734375,1.31298828125
Belgium,Iceland,FIFA World Cup qualification,FALSE,0.0,0.822265625,2.68701171875
South Korea,Thailand,Korea Cup,FALSE,1.0,0.37109375,2.796630859375
Nigeria,Ghana,Friendly,FALSE,1.0,0.98828125,1.65478515625
South Korea,India,Korea Cup,FALSE,0.0,0.244140625,3.130859375
Tunisia,Malta,Friendly,FALSE,1.0,0.32421875,2.732177734375
Wales,Kuwait,Friendly,FALSE,0.0,0.677734375,1.797607421875
Czechoslovakia,Turkey,Friendly,FALSE,0.0,0.80859375,2.512939453125
England,Switzerland,Friendly,FALSE,0.0,0.78515625,2.423583984375
Finland,Germany,Friendly,FALSE,1.0,2.642578125,0.953125
German DR,Scotland,Friendly,FALSE,0.0,1.119140625,1.583251953125
Norway,Sweden,FIFA World Cup qualification,FALSE,1.0,1.556640625,1.395263671875
Russia,Poland,Friendly,FALSE,1.0,1.060546875,1.8935546875
Bahrain,Malaysia,Korea Cup,TRUE,3.0,0.9609375,1.8662109375
Trinidad and Tobago,Canada,Friendly,FALSE,1.0,1.201171875,1.402099609375
South Korea,Malaysia,Korea Cup,FALSE,0.0,0.15625,2.679443359375
China PR,Thailand,Friendly,FALSE,2.0,0.6640625,2.82177734375
El Salvador,United States,Friendly,FALSE,2.0,1.3828125,1.22119140625
Malaysia,Thailand,Korea Cup,TRUE,1.0,1.732421875,1.598876953125
Guatemala,United States,Friendly,FALSE,1.0,1.333984375,1.315185546875
Réunion,Mauritius,Friendly,FALSE,2.0,1.919921875,1.255126953125
Suriname,Trinidad and Tobago,Friendly,FALSE,1.0,1.521484375,2.004150390625
Kuwait,Wales,Friendly,FALSE,0.0,1.318359375,0.935302734375
Bulgaria,Turkey,Balkan Cup,FALSE,1.0,1.314453125,2.642333984375
Mauritius,Seychelles,Friendly,TRUE,1.0,1.203125,2.462158203125
Northern Ireland,Iceland,FIFA World Cup qualification,FALSE,0.0,1.04296875,1.742919921875
Poland,Denmark,FIFA World Cup qualification,FALSE,1.0,1.208984375,1.779541015625
Romania,Greece,Friendly,FALSE,1.0,0.78125,1.851806640625
Scotland,Czechoslovakia,FIFA World Cup qualification,FALSE,1.0,1.046875,1.361083984375
Switzerland,Spain,Friendly,FALSE,2.0,1.74609375,1.171142578125
Guyana,Trinidad and Tobago,Friendly,FALSE,1.0,1.8046875,0.985107421875
Austria,German DR,FIFA World Cup qualification,FALSE,1.0,1.419921875,1.838134765625
Guyana,Trinidad and Tobago,Friendly,FALSE,2.0,1.8046875,0.985107421875
Libya,Malta,Friendly,FALSE,0.0,0.46875,2.507568359375
Guatemala,United States,Friendly,FALSE,0.0,1.333984375,1.315185546875
Réunion,Seychelles,Friendly,FALSE,0.0,1.482421875,1.952392578125
Tunisia,Nigeria,FIFA World Cup qualification,FALSE,0.0,0.88671875,1.56884765625
Guyana,Trinidad and Tobago,Friendly,FALSE,2.0,1.8046875,0.985107421875
Mexico,United States,Friendly,FALSE,0.0,0.6875,2.27880859375
Libya,Cyprus,Friendly,FALSE,0.0,0.75,2.319580078125
Botswana,Malawi,Friendly,FALSE,2.0,1.01171875,1.088623046875
United States,El Salvador,Friendly,FALSE,0.0,0.40234375,2.222412109375
Botswana,Malawi,Friendly,FALSE,5.0,1.01171875,1.088623046875
Hong Kong,Kuwait,FIFA World Cup qualification,FALSE,3.0,1.81640625,0.6298828125
Zambia,India,Friendly,FALSE,1.0,0.41015625,2.9892578125
Hungary,Yugoslavia,Friendly,FALSE,3.0,1.705078125,2.101806640625
Netherlands,Russia,Friendly,FALSE,0.0,1.251953125,1.760009765625
Sweden,Denmark,Friendly,FALSE,0.0,1.205078125,2.06787109375
Switzerland,Finland,Friendly,FALSE,0.0,0.865234375,2.409423828125
United States,China PR,Friendly,FALSE,1.0,0.81640625,1.8828125
Canada,El Salvador,FIFA World Cup qualification,TRUE,2.0,0.853515625,1.533935546875
France,Russia,Friendly,FALSE,0.0,1.255859375,1.541748046875
Germany,Italy,Friendly,FALSE,1.0,1.130859375,1.92041015625
Guatemala,Suriname,FIFA World Cup qualification,TRUE,2.0,1.1015625,2.255615234375
Nigeria,Egypt,FIFA World Cup qualification,FALSE,0.0,0.6640625,1.6494140625
Denmark,Portugal,FIFA World Cup qualification,FALSE,4.0,1.220703125,1.8525390625
South Korea,Kuwait,FIFA World Cup qualification,FALSE,0.0,0.701171875,1.720947265625
Mexico,Haiti,FIFA World Cup qualification,FALSE,1.0,0.240234375,2.998291015625
Zambia,India,Friendly,FALSE,1.0,0.41015625,2.9892578125
United States,China PR,Friendly,FALSE,0.0,0.81640625,1.8828125
Canada,Suriname,FIFA World Cup qualification,TRUE,1.0,1.013671875,2.185791015625
German DR,Austria,FIFA World Cup qualification,FALSE,1.0,1.19921875,1.96142578125
Guatemala,Haiti,FIFA World Cup qualification,TRUE,2.0,1.228515625,1.814453125
Hungary,Sweden,Friendly,FALSE,0.0,1.435546875,2.054443359375
Republic of Ireland,Bulgaria,FIFA World Cup qualification,FALSE,0.0,0.908203125,1.61572265625
Luxembourg,England,FIFA World Cup qualification,FALSE,2.0,3.189453125,-0.06201171875
Mexico,El Salvador,FIFA World Cup qualification,FALSE,1.0,-0.044921875,2.78759765625
Northern Ireland,Netherlands,FIFA World Cup qualification,FALSE,1.0,1.90625,0.953857421875
Wales,Scotland,FIFA World Cup qualification,TRUE,2.0,1.646484375,0.8193359375
Italy,Finland,FIFA World Cup qualification,FALSE,1.0,0.1953125,2.78515625
Mexico,Suriname,FIFA World Cup qualification,FALSE,1.0,0.115234375,3.439453125
Australia,Kuwait,FIFA World Cup qualification,FALSE,2.0,0.955078125,2.0966796875
Canada,Guatemala,FIFA World Cup qualification,TRUE,1.0,1.064453125,1.37109375
El Salvador,Haiti,FIFA World Cup qualification,TRUE,1.0,1.27734375,1.720458984375
United States,China PR,Friendly,FALSE,1.0,0.81640625,1.8828125
Mexico,Guatemala,FIFA World Cup qualification,FALSE,1.0,0.166015625,2.624755859375
Canada,Haiti,FIFA World Cup qualification,TRUE,1.0,1.140625,1.74462890625
El Salvador,Suriname,FIFA World Cup qualification,TRUE,2.0,1.150390625,2.16162109375
Egypt,Nigeria,FIFA World Cup qualification,FALSE,1.0,0.82421875,1.844970703125
Guyana,Barbados,Friendly,FALSE,0.0,1.11328125,1.87451171875
Guyana,Barbados,Friendly,FALSE,0.0,1.11328125,1.87451171875
Mexico,Canada,FIFA World Cup qualification,FALSE,1.0,0.310546875,2.4404296875
El Salvador,Guatemala,FIFA World Cup qualification,TRUE,2.0,1.201171875,1.346923828125
Haiti,Suriname,FIFA World Cup qualification,TRUE,0.0,1.234375,2.04833984375
Jamaica,China PR,Friendly,FALSE,1.0,1.1953125,1.135498046875
South Korea,Australia,FIFA World Cup qualification,FALSE,0.0,1.166015625,1.302734375
Bulgaria,Greece,Friendly,FALSE,0.0,0.900390625,1.646484375
Guyana,Barbados,Friendly,FALSE,0.0,1.11328125,1.87451171875
Netherlands,Belgium,FIFA World Cup qualification,FALSE,0.0,1.2265625,2.433349609375
Spain,Romania,FIFA World Cup qualification,FALSE,0.0,0.76171875,2.28515625
Iran,Kuwait,FIFA World Cup qualification,FALSE,0.0,0.67578125,1.9296875
Thailand,Singapore,King's Cup,FALSE,0.0,0.595703125,2.22802734375
German DR,Malta,FIFA World Cup qualification,FALSE,0.0,-0.1015625,3.516357421875
Hungary,Bolivia,FIFA World Cup qualification,FALSE,0.0,0.521484375,2.96337890625
Poland,Portugal,FIFA World Cup qualification,FALSE,1.0,1.208984375,1.7001953125
Hong Kong,Australia,FIFA World Cup qualification,FALSE,5.0,2.279296875,0.211669921875
Switzerland,Norway,FIFA World Cup qualification,FALSE,0.0,1.25,2.060302734375
Turkey,Austria,FIFA World Cup qualification,FALSE,1.0,1.541015625,1.446533203125
Jamaica,China PR,Friendly,FALSE,3.0,1.1953125,1.135498046875
Thailand,India,King's Cup,FALSE,1.0,0.87890625,2.416748046875
Malaysia,Singapore,King's Cup,TRUE,3.0,1.140625,1.755126953125
India,Singapore,King's Cup,TRUE,1.0,1.3359375,1.46923828125
Kuwait,South Korea,FIFA World Cup qualification,FALSE,2.0,1.09765625,1.313232421875
Thailand,Malaysia,King's Cup,FALSE,2.0,0.791015625,1.96533203125
Czechoslovakia,Hungary,Friendly,FALSE,1.0,1.478515625,2.40673828125
India,Malaysia,King's Cup,TRUE,3.0,1.529296875,1.20654296875
Iran,South Korea,FIFA World Cup qualification,FALSE,2.0,0.77734375,1.710693359375
Malawi,Lesotho,Friendly,FALSE,0.0,0.705078125,2.015380859375
Kuwait,Hong Kong,FIFA World Cup qualification,FALSE,0.0,0.31640625,2.62646484375
Nigeria,Tunisia,FIFA World Cup qualification,FALSE,1.0,0.751953125,1.755615234375
Poland,Sweden,Friendly,FALSE,1.0,1.443359375,1.637939453125
Malawi,Lesotho,Friendly,FALSE,1.0,0.705078125,2.015380859375
Romania,Yugoslavia,FIFA World Cup qualification,FALSE,6.0,1.576171875,1.72314453125
Singapore,Australia,Friendly,FALSE,2.0,2.6171875,0.18017578125
Czechoslovakia,Wales,FIFA World Cup qualification,FALSE,0.0,0.642578125,2.50390625
England,Italy,FIFA World Cup qualification,FALSE,0.0,0.865234375,1.733154296875
France,Bulgaria,FIFA World Cup qualification,FALSE,1.0,0.8359375,2.207763671875
Germany,Switzerland,Friendly,FALSE,1.0,0.984375,2.69091796875
Greece,Yugoslavia,Balkan Cup,FALSE,0.0,2.103515625,2.01904296875
Northern Ireland,Belgium,FIFA World Cup qualification,FALSE,0.0,1.693359375,1.251708984375
Portugal,Cyprus,FIFA World Cup qualification,FALSE,0.0,0.216796875,3.36669921875
Turkey,German DR,FIFA World Cup qualification,FALSE,2.0,1.513671875,1.244384765625
Iran,Hong Kong,FIFA World Cup qualification,FALSE,0.0,-0.00390625,3.02392578125
Kuwait,Australia,FIFA World Cup qualification,FALSE,0.0,1.4609375,1.114013671875
Egypt,Tunisia,FIFA World Cup qualification,FALSE,2.0,0.80859375,1.8837890625
Iran,Australia,FIFA World Cup qualification,FALSE,0.0,1.140625,1.511474609375
Uganda,Zanzibar,CECAFA Cup,TRUE,0.0,0.572265625,2.559814453125
Iraq,Morocco,Friendly,FALSE,0.0,0.888671875,1.2197265625
Malta,Turkey,FIFA World Cup qualification,FALSE,3.0,1.861328125,0.6708984375
Tanzania,Zambia,CECAFA Cup,TRUE,4.0,1.689453125,0.43505859375
Kenya,Uganda,CECAFA Cup,TRUE,3.0,1.3125,1.0625
Malawi,Zambia,CECAFA Cup,TRUE,0.0,1.455078125,0.489501953125
Bolivia,Hungary,FIFA World Cup qualification,FALSE,3.0,2.072265625,1.4658203125
Somalia,Zanzibar,CECAFA Cup,FALSE,0.0,1.728515625,1.58642578125
Yugoslavia,Spain,FIFA World Cup qualification,FALSE,1.0,1.49609375,1.84619140625
Malawi,Tanzania,CECAFA Cup,TRUE,0.0,0.91796875,1.207275390625
Kenya,Zanzibar,CECAFA Cup,TRUE,0.0,0.74609375,2.24755859375
Italy,Luxembourg,FIFA World Cup qualification,FALSE,0.0,-0.056640625,3.58740234375
Kuwait,Iran,FIFA World Cup qualification,FALSE,2.0,1.259765625,1.142333984375
Morocco,Iraq,Friendly,FALSE,0.0,0.548828125,1.521484375
South Korea,Hong Kong,FIFA World Cup qualification,FALSE,2.0,0.021484375,2.815185546875
Kenya,Zambia,CECAFA Cup,TRUE,4.0,1.58984375,0.7275390625
Malawi,Uganda,CECAFA Cup,TRUE,1.0,1.1796875,0.824462890625
Kenya,Malawi,CECAFA Cup,TRUE,2.0,1.193359375,1.2392578125
Uganda,Zambia,CECAFA Cup,TRUE,0.0,1.416015625,1.039794921875
Tunisia,Egypt,FIFA World Cup qualification,FALSE,1.0,0.78125,1.50146484375
Kenya,Malawi,Friendly,FALSE,1.0,1.12109375,1.77099609375
